gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn,Delta_freq,is_sleeping_dog,freq_ratio,risk_score,faixa_risco
0,1,0,0,1,1,1,31,184.16,0.2,0.3,1.87,2.41,0,-0.54,0,1.2819148936170213,0.012025201959017058,1. Baixo
1,1,0,0,1,6,0,27,109.23,2.9,2.4,0.76,0.0,1,0.76,0,0.0,0.9461710811763736,4. Critico
0,1,1,0,1,1,1,31,135.06,0.8,0.5,3.87,3.68,0,0.18999999999999995,0,0.9484536082474228,0.14552995316023798,1. Baixo
1,1,1,0,1,6,0,36,211.94,5.3,5.2,1.53,1.68,0,-0.1499999999999999,0,1.0909090909090908,0.0023447060302588386,1. Baixo
1,1,1,0,1,6,0,24,120.92,1.6,8.2,1.17,0.32,0,0.8499999999999999,1,0.2711864406779661,0.02763244178019137,1. Baixo
1,1,0,0,1,1,0,26,234.37,0.4,0.2,1.85,1.45,1,0.40000000000000013,0,0.7795698924731183,0.7483694267756492,4. Critico
1,1,0,0,1,1,1,28,42.43,0.8,1.1,1.41,0.94,1,0.47,0,0.6619718309859155,0.7932400739574801,4. Critico
0,1,0,0,1,6,0,28,159.56,5.9,4.9,2.92,2.0,1,0.9199999999999999,0,0.6825938566552902,0.6105051361746311,3. Alto
1,0,1,1,1,1,1,28,93.62,0.8,0.4,6.09,5.68,0,0.41000000000000014,0,0.9311475409836065,0.30258714102523443,2. Medio
1,0,0,0,1,12,1,25,163.36,5.9,5.3,1.13,1.22,0,-0.09000000000000008,0,1.0701754385964912,0.016250824490767014,1. Baixo
0,1,0,0,1,6,1,34,112.26,5.2,5.0,3.21,2.25,0,0.96,0,0.6987577639751553,0.3864006788159986,2. Medio
1,1,0,1,1,6,0,25,243.48,4.2,3.1,1.67,1.13,1,0.54,0,0.6726190476190476,0.6381010074214448,3. Alto
1,1,1,1,1,1,0,29,191.03,0.1,5.6,2.91,2.6,0,0.31000000000000005,0,0.8904109589041096,0.228871148785742,2. Medio
1,0,0,0,1,6,0,33,95.71,0.5,7.6,2.2,0.28,0,1.9200000000000002,1,0.12669683257918554,0.01622469732736262,1. Baixo
1,1,1,0,1,12,0,29,90.89,11.2,6.4,1.48,0.1,0,1.38,1,0.06711409395973154,0.0017697918386663204,1. Baixo
0,1,0,0,1,1,1,26,158.32,0.9,0.3,2.97,1.94,1,1.0300000000000002,0,0.6510067114093959,0.9297302366263881,4. Critico
0,1,0,1,1,1,0,25,116.95,0.5,0.2,1.28,1.38,0,-0.09999999999999987,0,1.069767441860465,0.05633987757947292,1. Baixo
0,1,0,0,1,1,1,28,145.55,0.7,1.2,0.89,0.53,0,0.36,0,0.5888888888888889,0.6713380950365732,3. Alto
0,1,1,0,1,1,0,27,175.77,0.3,0.3,2.83,0.0,1,2.83,0,0.0,0.9609035763963684,4. Critico
1,1,0,1,1,6,0,30,214.98,4.2,2.8,0.89,1.25,0,-0.36,0,1.3888888888888888,0.0018683745321713171,1. Baixo
0,1,0,1,1,1,1,25,106.95,0.4,3.2,3.05,3.17,0,-0.1200000000000001,0,1.0359477124183007,0.045323470429957394,1. Baixo
1,1,1,0,1,6,0,32,75.32,2.1,5.7,2.05,2.2,0,-0.15000000000000036,0,1.0679611650485439,0.003145839612271758,1. Baixo
1,1,0,0,1,1,0,30,245.13,0.4,5.4,2.13,2.23,0,-0.10000000000000009,0,1.0420560747663552,0.0565267070236266,1. Baixo
1,1,0,0,1,1,1,30,211.74,0.5,6.1,1.1,0.0,1,1.1,1,0.0,0.8785117153677099,4. Critico
1,1,0,0,1,1,0,34,164.97,0.9,0.0,1.9,1.54,1,0.3599999999999999,0,0.8062827225130891,0.7470776358971203,4. Critico
0,1,1,0,1,12,0,28,182.34,10.6,5.6,1.52,1.17,0,0.3500000000000001,0,0.7647058823529411,0.031334954493516504,1. Baixo
1,1,0,1,1,6,0,27,125.43,1.2,2.6,4.29,3.95,0,0.33999999999999986,0,0.9186046511627908,0.05609418789788464,1. Baixo
1,1,1,1,1,1,0,27,179.12,0.3,0.2,0.59,0.86,0,-0.27,0,1.4333333333333333,0.06961222695139554,1. Baixo
1,1,1,1,1,6,0,29,268.17,1.8,10.0,3.71,3.37,0,0.33999999999999986,0,0.9059139784946237,0.018015380668834638,1. Baixo
0,1,1,0,1,1,1,29,69.3,0.0,0.1,3.59,2.44,1,1.15,0,0.6777777777777778,0.9304985712019355,4. Critico
0,1,0,0,1,1,0,26,80.49,0.5,3.2,2.61,2.43,0,0.17999999999999972,0,0.9274809160305345,0.2381319784562937,2. Medio
0,1,1,0,0,1,0,23,191.59,0.5,7.3,4.44,4.51,0,-0.0699999999999994,0,1.0134831460674156,0.029982170426765275,1. Baixo
0,1,1,1,1,12,0,27,28.08,1.5,10.7,1.73,0.32,0,1.41,1,0.1839080459770115,0.01330519280245698,1. Baixo
0,1,1,0,1,6,1,30,277.08,5.9,2.2,1.56,1.8,0,-0.24,0,1.1464968152866242,0.0020148321173026045,1. Baixo
1,1,0,0,1,6,0,30,308.02,4.6,3.2,2.71,1.99,0,0.72,0,0.7316176470588236,0.3864397803485027,2. Medio
1,1,1,0,1,1,0,33,75.72,0.2,0.2,1.46,0.0,1,1.46,0,0.0,0.9910182318930139,4. Critico
1,1,1,1,1,1,0,36,76.44,0.7,4.1,0.56,0.0,1,0.56,0,0.0,0.8117594156671671,4. Critico
1,0,1,0,1,6,0,32,17.17,2.0,4.7,0.9,0.0,1,0.9,0,0.0,0.8732713924542391,4. Critico
0,1,0,0,1,1,0,34,75.28,0.6,1.1,0.66,0.74,1,-0.07999999999999996,0,1.1044776119402984,0.6034833574305527,3. Alto
1,1,1,0,1,12,0,32,129.92,5.6,4.5,3.16,2.83,0,0.33000000000000007,0,0.8927444794952681,0.008588768122016062,1. Baixo
1,1,1,1,0,6,0,35,39.88,0.8,4.8,1.97,2.35,0,-0.3800000000000001,0,1.1868686868686869,0.005026398524592294,1. Baixo
0,1,1,0,1,1,0,35,224.13,0.5,1.1,2.71,2.62,0,0.08999999999999986,0,0.9632352941176472,0.1052188181863505,1. Baixo
1,0,1,0,0,6,1,32,215.13,5.8,2.1,2.99,3.47,0,-0.48,0,1.1566666666666667,0.0043230819125429755,1. Baixo
1,0,1,1,1,12,0,32,149.21,9.0,8.8,1.74,1.72,0,0.020000000000000018,0,0.9828571428571429,0.0014585042355738118,1. Baixo
1,1,0,0,0,1,0,29,92.86,0.6,0.2,2.07,2.06,0,0.009999999999999787,0,0.9903846153846156,0.13556143840518398,1. Baixo
0,0,0,0,1,6,0,29,85.16,5.1,2.5,0.58,0.3,0,0.27999999999999997,0,0.5084745762711864,0.11800159547329345,1. Baixo
1,1,0,0,1,12,0,28,185.93,9.9,7.4,1.35,0.22,0,1.1300000000000001,1,0.16176470588235292,0.0032678026766041397,1. Baixo
1,0,1,1,1,1,0,31,251.63,0.9,4.5,1.69,2.05,0,-0.3599999999999999,0,1.2058823529411764,0.006718254305459167,1. Baixo
1,1,0,0,1,12,0,27,92.42,1.3,4.8,2.01,1.95,0,0.05999999999999983,0,0.9653465346534655,0.016705465440139344,1. Baixo
0,1,1,1,1,1,0,29,255.81,0.1,1.7,0.5,0.0,1,0.5,0,0.0,0.9607995397355319,4. Critico
1,1,1,1,1,6,0,21,166.9,4.8,2.9,1.41,2.06,0,-0.6500000000000001,0,1.4507042253521127,0.0015348662483572447,1. Baixo
1,1,1,1,1,6,0,35,259.7,6.0,2.1,0.89,0.41,0,0.48000000000000004,0,0.4555555555555555,0.16500705783195083,1. Baixo
0,1,1,0,1,6,0,28,106.91,3.4,4.7,6.01,5.63,0,0.3799999999999999,0,0.9352159468438539,0.02420991844254087,1. Baixo
0,1,1,0,1,1,0,31,57.33,1.0,0.0,1.79,1.46,1,0.33000000000000007,0,0.8111111111111111,0.7382320708474664,4. Critico
1,1,0,0,1,6,0,34,259.85,4.0,4.1,3.0,2.14,1,0.8599999999999999,0,0.7109634551495018,0.6950811331532784,3. Alto
1,1,0,0,1,1,0,30,87.6,0.1,0.6,2.7,0.43,1,2.27,0,0.15867158671586715,0.9803127183969967,4. Critico
1,1,1,0,1,1,0,34,227.12,0.9,2.8,1.88,1.07,1,0.8099999999999998,0,0.5661375661375662,0.9141204362381746,4. Critico
0,1,1,0,1,1,0,25,28.32,0.8,3.3,2.54,2.36,0,0.18000000000000016,0,0.9254901960784314,0.17700849210302877,1. Baixo
1,1,0,0,1,6,1,37,134.29,3.2,5.4,2.39,1.67,1,0.7200000000000002,0,0.6958333333333333,0.5627980012404328,3. Alto
0,1,0,0,1,1,0,33,167.93,0.7,1.5,2.09,1.59,0,0.4999999999999998,0,0.7571428571428573,0.5859079628233984,3. Alto
0,1,1,0,1,1,0,30,148.07,0.4,0.9,3.89,3.09,0,0.8000000000000003,0,0.7923076923076923,0.6876344298315066,3. Alto
0,1,0,0,1,12,1,34,149.81,7.4,4.7,2.04,1.19,0,0.8500000000000001,0,0.5804878048780489,0.20585773044895106,2. Medio
1,1,1,0,1,1,0,25,123.31,0.4,8.1,1.16,1.27,0,-0.1100000000000001,0,1.0854700854700856,0.10218548334585015,1. Baixo
0,1,0,0,1,1,0,28,117.33,0.5,0.6,2.77,0.89,1,1.88,0,0.32014388489208634,0.9838935248800366,4. Critico
0,1,1,0,1,1,1,34,158.95,0.6,0.2,0.72,0.29,0,0.43,0,0.3972602739726027,0.6945574519614799,3. Alto
0,1,0,1,1,1,0,23,247.39,0.1,6.9,1.85,2.27,0,-0.41999999999999993,0,1.2204301075268817,0.012491075659215842,1. Baixo
1,1,1,0,1,6,1,31,87.31,0.6,2.8,1.18,1.15,0,0.030000000000000027,0,0.9663865546218487,0.08681885691599887,1. Baixo
0,1,1,0,1,1,0,31,190.72,0.1,4.9,1.74,1.42,1,0.32000000000000006,0,0.8114285714285714,0.651411224352308,3. Alto
0,1,0,1,1,1,0,36,58.57,0.6,0.1,2.35,2.72,0,-0.3700000000000001,0,1.152542372881356,0.028160459594317688,1. Baixo
0,1,0,0,1,12,0,24,175.17,5.0,12.6,2.52,0.35,0,2.17,1,0.1383399209486166,0.0017548076923076924,1. Baixo
0,1,1,0,1,12,1,35,98.3,6.0,5.0,1.75,2.0,0,-0.25,0,1.1363636363636365,0.005419994214705217,1. Baixo
1,0,0,1,1,6,0,27,78.72,3.0,2.3,1.07,0.33,0,0.74,0,0.3055555555555555,0.2731717810958202,2. Medio
1,1,1,0,1,12,0,28,157.02,0.5,5.0,3.38,2.72,0,0.6599999999999997,0,0.8023598820058998,0.2118166157106434,2. Medio
0,1,0,0,1,12,1,25,269.73,9.6,12.9,2.75,0.19,0,2.56,1,0.06884057971014493,0.0,1. Baixo
0,1,1,1,1,1,1,26,71.49,0.7,0.9,0.49,0.71,0,-0.21999999999999997,0,1.42,0.10325776394861996,1. Baixo
0,1,0,1,1,6,0,31,62.42,4.1,5.3,0.85,1.1,0,-0.2500000000000001,0,1.2790697674418605,0.0010129135516858626,1. Baixo
1,1,1,0,1,6,0,26,133.35,0.2,4.5,1.47,1.8,0,-0.33000000000000007,0,1.2162162162162162,0.008877204675399592,1. Baixo
1,1,1,0,1,1,1,32,80.82,0.7,0.2,0.33,0.29,0,0.040000000000000036,0,0.8529411764705881,0.25008421755273547,2. Medio
0,1,0,0,1,1,1,27,136.0,0.5,2.1,0.62,0.45,0,0.16999999999999998,0,0.7142857142857143,0.27962883804694216,2. Medio
0,1,0,1,0,1,1,25,106.11,0.8,2.2,1.92,2.1,0,-0.18000000000000016,0,1.0880829015544042,0.013853354768916734,1. Baixo
1,0,1,1,1,6,1,27,62.98,0.6,2.9,2.21,2.13,0,0.08000000000000007,0,0.9594594594594595,0.022112201520942506,1. Baixo
1,1,1,0,1,6,1,30,88.09,4.5,4.0,1.82,1.88,0,-0.05999999999999983,0,1.0273224043715845,0.015607340207496434,1. Baixo
0,1,1,0,1,6,0,28,228.74,5.8,3.0,1.52,1.46,0,0.06000000000000005,0,0.9542483660130718,0.02464222320793551,1. Baixo
1,1,1,1,1,1,0,29,113.76,0.9,2.2,1.2,1.15,0,0.050000000000000044,0,0.9504132231404958,0.1668761946062882,1. Baixo
1,1,1,0,1,1,1,31,130.13,0.9,1.2,0.99,0.74,1,0.25,0,0.74,0.5659366667813853,3. Alto
1,1,1,1,1,1,1,33,78.78,0.1,0.5,2.65,2.98,0,-0.33000000000000007,0,1.1203007518796995,0.004653723585879967,1. Baixo
1,1,1,0,1,1,0,28,156.41,0.5,0.5,2.79,1.58,1,1.21,0,0.5642857142857144,0.9888325619739605,4. Critico
1,1,1,0,1,12,0,26,195.49,3.0,7.1,1.78,1.6,0,0.17999999999999994,0,0.893854748603352,0.0043944477110663595,1. Baixo
0,1,0,0,1,12,0,29,142.32,6.5,4.6,0.94,0.94,0,0.0,0,0.9894736842105263,0.00981931443257117,1. Baixo
0,1,1,0,1,12,1,31,110.61,8.5,10.8,1.3,1.67,0,-0.3699999999999999,0,1.2748091603053433,0.0,1. Baixo
0,1,1,0,1,12,0,24,214.92,9.0,9.3,1.89,0.01,0,1.88,1,0.005263157894736843,0.01,1. Baixo
0,1,0,0,0,12,1,26,132.83,11.9,4.9,1.78,1.59,0,0.18999999999999995,0,0.888268156424581,0.002950596276988141,1. Baixo
1,0,0,0,1,1,1,27,244.09,1.0,0.5,2.49,2.17,1,0.3200000000000003,0,0.868,0.6521648701707101,3. Alto
1,1,1,0,1,1,0,29,181.12,0.2,2.9,0.95,0.0,1,0.95,0,0.0,0.9938184113039565,4. Critico
1,1,1,1,0,1,0,27,109.0,0.9,0.3,2.29,1.2,1,1.09,0,0.5217391304347826,0.9538361247774837,4. Critico
1,1,0,0,1,1,0,32,48.75,0.9,0.4,1.62,1.09,0,0.53,0,0.6687116564417178,0.7232378160307777,4. Critico
0,1,1,0,1,1,1,24,183.88,0.7,1.3,5.57,6.13,0,-0.5599999999999996,0,1.0985663082437276,0.012197858254346107,1. Baixo
1,1,1,0,1,1,0,24,244.91,0.3,3.7,1.86,1.93,0,-0.06999999999999984,0,1.032085561497326,0.1342661327306585,1. Baixo
0,1,0,0,1,12,1,28,69.91,2.3,7.1,1.34,1.87,0,-0.53,0,1.385185185185185,0.000441606887075348,1. Baixo
1,1,1,0,1,1,1,29,125.4,0.4,0.4,3.78,3.72,0,0.05999999999999961,0,0.9815303430079158,0.041741901143325474,1. Baixo
1,1,0,1,1,12,0,24,182.71,0.5,6.6,1.78,0.87,0,0.91,0,0.4860335195530726,0.47488621156912075,3. Alto
1,1,1,0,1,6,0,27,109.54,1.7,10.0,2.51,0.06,0,2.4499999999999997,1,0.02380952380952381,0.0006375545851528388,1. Baixo
1,1,0,0,1,6,0,28,133.97,0.4,4.3,0.68,0.38,0,0.30000000000000004,0,0.5507246376811594,0.1751326876628255,1. Baixo
0,0,1,1,1,6,0,28,297.4,3.1,2.5,3.25,2.88,0,0.3700000000000001,0,0.8834355828220859,0.06717028264748086,1. Baixo
0,1,0,1,1,1,0,30,155.1,0.6,0.3,1.0,1.16,0,-0.15999999999999992,0,1.1485148514851484,0.1008515310528164,1. Baixo
1,1,1,1,1,6,0,27,80.84,0.7,15.4,1.0,0.0,1,1.0,1,0.0,0.8369926897592022,4. Critico
0,1,1,0,1,1,1,34,132.71,0.9,1.1,2.87,1.21,1,1.6600000000000001,0,0.4201388888888889,0.9667816870633033,4. Critico
0,1,0,0,1,12,1,31,134.02,1.2,6.0,1.22,0.93,0,0.2899999999999999,0,0.7560975609756098,0.044618754456075556,1. Baixo
1,1,1,0,1,1,1,27,70.66,0.4,1.9,0.82,0.0,1,0.82,0,0.0,0.9944616633723307,4. Critico
1,1,0,0,1,1,0,30,360.71,0.5,9.8,0.92,0.0,1,0.92,1,0.0,0.8785781456874056,4. Critico
1,1,1,0,1,6,1,30,23.55,3.5,12.6,1.47,1.07,0,0.3999999999999999,0,0.722972972972973,0.0445918806964659,1. Baixo
1,1,1,1,1,6,1,33,49.21,1.9,2.9,0.92,0.72,0,0.20000000000000007,0,0.7741935483870968,0.08982569901089273,1. Baixo
0,1,1,0,1,1,0,27,69.52,0.7,6.2,2.94,0.12,0,2.82,1,0.04067796610169492,0.023670766483017497,1. Baixo
1,1,1,1,1,6,1,32,49.53,2.0,2.3,0.98,1.13,0,-0.1499999999999999,0,1.1414141414141412,0.020062541418460356,1. Baixo
0,1,1,1,1,1,1,29,37.85,0.3,4.0,1.41,1.58,0,-0.17000000000000015,0,1.1126760563380282,0.13116928150278007,1. Baixo
0,1,0,0,1,6,1,34,297.74,2.7,3.7,1.35,1.5,0,-0.1499999999999999,0,1.102941176470588,0.02218426586019739,1. Baixo
1,1,0,0,1,1,0,33,189.23,0.1,6.2,2.65,0.02,0,2.63,1,0.007518796992481204,0.036594228857638945,1. Baixo
0,1,0,1,1,1,1,30,220.32,1.0,4.1,3.09,3.0,0,0.08999999999999986,0,0.9677419354838711,0.09537172777291589,1. Baixo
1,1,0,0,1,1,0,28,105.19,0.6,2.3,1.61,0.49,1,1.12,0,0.3024691358024691,0.9813331558517272,4. Critico
1,1,1,1,1,1,0,31,251.27,0.1,0.2,1.55,0.69,1,0.8600000000000001,0,0.44230769230769224,0.9482229501608137,4. Critico
1,1,0,0,1,1,0,29,183.94,0.8,0.4,1.75,0.93,0,0.82,0,0.5284090909090909,0.8253823252890391,4. Critico
1,1,1,0,1,1,0,35,102.42,0.7,1.0,1.86,0.75,1,1.11,0,0.40106951871657753,0.9757277488060332,4. Critico
1,1,0,0,1,1,0,29,172.84,0.4,0.3,2.49,1.45,1,1.0400000000000003,0,0.58,0.9793563303834039,4. Critico
0,1,0,0,1,1,0,28,53.53,1.0,2.0,2.39,2.02,1,0.3700000000000001,0,0.8416666666666667,0.6535179008635036,3. Alto
0,1,1,1,1,1,0,28,158.01,0.5,0.4,0.05,0.0,0,0.05,0,0.0,0.44445975754245715,3. Alto
0,1,0,0,1,1,1,25,118.83,0.2,2.9,0.77,0.93,0,-0.16000000000000003,0,1.1923076923076923,0.08318767420565215,1. Baixo
1,1,1,0,1,6,1,31,295.78,4.7,2.9,0.27,1.12,0,-0.8500000000000001,0,4.0,0.0005870125802234841,1. Baixo
0,0,1,1,1,12,1,26,229.69,11.1,6.3,2.25,0.18,0,2.07,1,0.07964601769911504,0.0003123376102443499,1. Baixo
1,1,1,1,0,1,0,33,52.85,0.3,4.1,0.89,0.28,0,0.61,0,0.3111111111111111,0.44469266891812786,3. Alto
0,1,1,0,1,12,1,25,74.47,0.1,6.1,2.48,0.21,0,2.27,1,0.08433734939759037,0.0403217794811815,1. Baixo
0,1,1,1,1,1,0,30,369.5,0.6,4.0,2.14,2.31,0,-0.16999999999999993,0,1.0744186046511628,0.055495319298990875,1. Baixo
0,0,0,0,1,1,0,33,104.9,0.7,0.4,1.55,0.0,1,1.55,0,0.0,0.9972213669658976,4. Critico
1,1,1,1,1,6,0,22,51.96,1.6,4.0,1.64,1.03,1,0.6099999999999999,0,0.6242424242424243,0.37237745660195043,2. Medio
0,1,0,1,1,6,0,36,194.46,5.8,2.6,2.75,2.59,0,0.16000000000000014,0,0.9384057971014493,0.03266303178068874,1. Baixo
0,1,0,1,1,12,1,28,271.95,2.0,5.1,2.58,2.67,0,-0.08999999999999986,0,1.0308880308880308,0.0014284336207951265,1. Baixo
1,1,1,0,1,1,0,30,115.91,0.8,2.1,0.72,0.27,1,0.44999999999999996,0,0.36986301369863017,0.8455006541905391,4. Critico
0,1,1,1,1,6,1,31,169.45,5.3,5.1,2.19,1.99,0,0.19999999999999996,0,0.9045454545454547,0.04894593277386131,1. Baixo
1,1,1,0,1,1,0,32,126.06,0.2,2.3,1.71,1.66,0,0.050000000000000044,0,0.9651162790697674,0.13498450368871917,1. Baixo
1,1,1,1,1,1,0,30,195.93,0.5,2.7,3.31,3.45,0,-0.14000000000000012,0,1.0391566265060241,0.02352152466221355,1. Baixo
0,0,1,1,1,1,0,32,80.62,0.0,6.0,3.91,3.3,1,0.6100000000000003,0,0.8418367346938775,0.6600517960033863,3. Alto
0,0,1,0,1,12,0,31,151.1,7.7,9.5,1.94,0.27,0,1.67,1,0.13846153846153847,0.00012322754895340986,1. Baixo
1,0,0,1,1,1,1,35,226.32,0.5,1.2,5.33,5.33,0,0.0,0,0.99812734082397,0.035475646243362656,1. Baixo
1,1,0,1,1,12,0,31,102.59,9.3,5.4,1.22,0.99,0,0.22999999999999998,0,0.8048780487804879,0.047230673823180566,1. Baixo
1,1,1,1,1,6,0,36,216.96,3.0,4.4,0.77,1.27,0,-0.5,0,1.6282051282051282,0.00640542622369766,1. Baixo
1,1,1,0,1,6,1,32,190.46,2.1,3.2,4.15,4.07,0,0.08000000000000007,0,0.9783653846153847,0.0174086034623408,1. Baixo
0,1,0,1,1,6,0,23,62.01,0.8,3.3,1.13,1.7,0,-0.5700000000000001,0,1.4912280701754388,0.010942444279471164,1. Baixo
1,1,0,0,1,12,0,38,82.46,0.6,6.7,0.79,0.64,0,0.15000000000000002,0,0.7999999999999999,0.08437455599980118,1. Baixo
0,1,0,1,1,1,0,27,203.98,0.5,7.8,1.18,0.6,1,0.58,0,0.5042016806722689,0.8323289047778585,4. Critico
1,0,1,0,1,1,0,34,81.85,0.9,1.4,1.11,0.05,1,1.06,0,0.044642857142857144,0.9675525943068746,4. Critico
1,1,0,0,0,6,1,29,24.17,4.6,5.7,0.59,0.75,0,-0.16000000000000003,0,1.25,0.08783238224130796,1. Baixo
1,1,0,0,1,1,1,33,144.24,0.4,0.4,1.29,0.83,1,0.4600000000000001,0,0.6384615384615384,0.8154373144269765,4. Critico
1,1,0,1,1,1,0,27,138.05,1.0,4.3,1.33,0.0,1,1.33,0,0.0,0.9966893441702297,4. Critico
1,1,0,0,1,1,1,31,197.88,0.2,5.3,1.99,1.37,0,0.6199999999999999,0,0.685,0.478977444767069,3. Alto
1,1,1,1,1,1,1,28,260.59,1.0,4.4,0.46,0.0,1,0.46,0,0.0,0.8849547617780091,4. Critico
1,1,1,1,1,1,0,34,138.57,0.2,2.0,1.37,1.31,0,0.06000000000000005,0,0.9492753623188406,0.1410830025703107,1. Baixo
1,1,0,0,0,1,0,31,160.4,0.2,0.3,5.94,5.4,1,0.54,0,0.907563025210084,0.7115525750157647,4. Critico
0,1,1,1,1,12,0,32,50.1,10.3,4.9,3.27,3.18,0,0.08999999999999986,0,0.9695121951219513,0.014006757278461068,1. Baixo
0,0,1,0,1,1,0,22,106.53,0.5,0.2,0.53,0.0,1,0.53,0,0.0,0.9312994102113171,4. Critico
0,1,1,0,1,12,0,29,424.25,10.7,13.5,1.23,1.31,0,-0.08000000000000007,0,1.0564516129032258,0.015300720906282183,1. Baixo
1,1,0,0,1,12,0,31,180.18,9.0,4.5,1.44,1.67,0,-0.22999999999999998,0,1.1517241379310346,0.005300720906282184,1. Baixo
1,1,0,0,1,1,0,30,266.37,0.2,5.3,4.07,4.66,0,-0.5899999999999999,0,1.142156862745098,0.021980356537020622,1. Baixo
1,1,1,0,1,6,1,32,105.98,0.7,2.8,1.31,0.98,0,0.33000000000000007,0,0.7424242424242424,0.23136575303364112,2. Medio
0,1,1,0,1,6,0,28,96.25,2.7,6.7,1.46,0.22,0,1.24,1,0.14965986394557823,0.0064376669462836685,1. Baixo
0,1,0,0,1,6,1,29,94.6,3.4,9.8,0.9,0.08,0,0.8200000000000001,1,0.0879120879120879,0.006865159032618048,1. Baixo
1,1,1,0,0,1,0,33,222.46,0.4,7.6,1.47,0.17,0,1.3,1,0.11486486486486487,0.14853336895953664,1. Baixo
1,1,0,1,1,1,0,22,118.43,0.2,0.5,1.27,1.09,0,0.17999999999999994,0,0.8515625,0.2233483881520825,2. Medio
1,1,0,0,1,1,1,31,48.97,0.2,0.6,1.79,1.77,0,0.020000000000000018,0,0.9833333333333333,0.11445718604576788,1. Baixo
1,1,0,1,1,6,0,28,124.78,3.1,3.6,1.14,0.97,0,0.16999999999999993,0,0.8434782608695652,0.05535955042636059,1. Baixo
0,1,1,1,1,12,1,26,97.7,0.2,5.0,0.91,0.6,0,0.31000000000000005,0,0.6521739130434782,0.07555942452362914,1. Baixo
1,1,0,1,1,6,0,30,230.17,2.6,3.0,0.59,0.85,0,-0.26,0,1.4166666666666667,0.0048306487075379274,1. Baixo
1,1,0,0,1,6,0,33,357.37,0.2,9.5,3.33,3.51,0,-0.17999999999999972,0,1.0508982035928143,0.018401751607250348,1. Baixo
1,0,0,0,1,12,1,33,50.04,10.5,6.6,3.65,0.03,0,3.62,1,0.00819672131147541,0.00013836239575435943,1. Baixo
1,1,0,1,1,6,1,29,183.61,3.7,3.0,3.06,3.71,0,-0.6499999999999999,0,1.208469055374593,0.006367747791049206,1. Baixo
1,1,0,1,1,1,1,32,248.66,0.2,0.6,1.18,1.48,0,-0.30000000000000004,0,1.2436974789915967,0.012695150927647461,1. Baixo
1,0,1,1,1,12,1,32,204.08,9.2,14.8,3.26,0.25,0,3.01,1,0.07645259938837921,0.0,1. Baixo
1,0,1,0,1,1,0,29,96.94,0.5,3.5,2.99,2.2,0,0.79,0,0.7333333333333334,0.7303677264626184,4. Critico
1,1,0,0,1,1,1,27,111.3,0.5,1.6,2.13,1.84,0,0.2899999999999998,0,0.8598130841121497,0.2752670591455034,2. Medio
0,1,0,0,1,1,1,27,135.68,0.3,2.1,1.25,0.25,1,1.0,0,0.1984126984126984,0.9802682444328576,4. Critico
1,0,1,0,1,12,0,32,86.98,4.7,4.8,2.43,1.9,0,0.5300000000000002,0,0.7786885245901639,0.08086919397473274,1. Baixo
1,1,0,1,1,1,0,29,152.07,0.9,2.6,0.54,0.0,1,0.54,0,0.0,0.953019921925026,4. Critico
0,1,0,0,1,1,1,26,276.45,0.1,2.9,2.77,0.1,1,2.67,0,0.03597122302158274,0.9553330489534163,4. Critico
1,1,1,0,1,1,1,24,182.18,0.6,1.4,0.22,0.0,1,0.22,0,0.0,0.8941848117409797,4. Critico
0,0,1,0,1,1,0,32,41.13,0.2,0.3,1.26,1.08,0,0.17999999999999994,0,0.8503937007874016,0.20331457421767707,2. Medio
0,1,0,0,1,1,0,27,126.37,0.4,0.9,1.43,0.0,1,1.43,0,0.0,0.9971367917739669,4. Critico
1,1,0,0,1,6,1,30,337.01,3.2,6.3,1.51,2.16,0,-0.6500000000000001,0,1.4210526315789473,0.005413909871455977,1. Baixo
1,1,0,0,1,12,1,33,80.26,1.5,5.7,3.11,3.33,0,-0.2200000000000002,0,1.0673076923076925,0.0005015458605290282,1. Baixo
0,1,0,0,1,1,0,25,203.76,0.1,6.3,0.85,1.06,0,-0.21000000000000008,0,1.232558139534884,0.04920981266095992,1. Baixo
1,1,1,0,1,1,1,29,62.27,0.5,5.1,1.04,1.08,0,-0.040000000000000036,0,1.0285714285714287,0.08064229063959213,1. Baixo
1,1,1,1,1,1,0,29,181.25,0.4,9.2,1.99,0.31,0,1.68,1,0.155,0.06640878314998211,1. Baixo
0,1,0,0,1,1,0,30,111.36,0.9,2.6,0.42,0.0,1,0.42,0,0.0,0.9616652527632051,4. Critico
1,0,0,0,1,6,1,33,296.22,4.2,2.3,1.14,0.38,0,0.7599999999999999,0,0.3304347826086957,0.48637400173462936,3. Alto
0,1,0,1,1,6,0,25,295.17,5.4,3.0,3.99,4.74,0,-0.75,0,1.185,0.004948018258881652,1. Baixo
0,1,0,0,1,6,0,31,51.34,5.6,8.5,3.05,3.73,0,-0.6800000000000002,0,1.2189542483660132,0.0012845045822200514,1. Baixo
0,1,1,0,1,1,1,33,124.18,0.0,5.6,4.74,4.54,0,0.20000000000000018,0,0.9557894736842105,0.03639115568007236,1. Baixo
